age_souscription,duree,capital_emprunte,taux_interet_annuel,taux_technique_annuel,target
55,25,140000,0.044,0.016,81.15596788774616
43,5,375000,0.023,0.005,39.084067165258595
28,5,195000,0.043,0.008,6.422176183015891
52,20,290000,0.02,0.01,96.91633525313453
25,5,400000,0.029,0.006,12.168296713859835
31,15,435000,0.038,0.008,23.03013186193756
27,25,535000,0.042,0.014,33.93566551784461
19,5,360000,0.026,0.012,10.291235753676606
26,25,180000,0.022,0.018,9.72722112341889
20,5,125000,0.034,0.008,3.705117334049612
38,10,290000,0.023,0.013,22.521455140312586
43,10,360000,0.032,0.018,45.84888542029683
25,25,500000,0.037,0.006,26.87046399667763
19,10,275000,0.039,0.018,8.450445728150713
23,10,120000,0.015,0.01,3.6839483080818183
45,15,135000,0.028,0.018,23.709292747603335
46,5,425000,0.006,0.015,57.139333382412445
43,10,245000,0.037,0.015,31.380972543930053
42,25,495000,0.01,0.006,89.46818601191849
29,15,155000,0.04,0.019,7.213822723780877
22,10,215000,0.021,0.011,6.608655141735523
51,25,60000,0.012,0.007,21.730506807699456
54,5,410000,0.037,0.017,98.78014374693765
32,10,420000,0.013,0.018,18.758958619400108
53,25,530000,0.021,0.019,236.12542192890004
32,25,400000,0.028,0.013,35.246534568087924
60,20,105000,0.019,0.011,67.23559639154867
40,25,510000,0.012,0.014,80.13828477680394
23,20,460000,0.021,0.009,17.256544206862316
60,5,455000,0.011,0.011,162.50111790651604
38,5,390000,0.034,0.013,24.72685546144507
40,15,235000,0.012,0.017,26.282169709950317
60,20,420000,0.024,0.018,275.13285421525615
33,25,465000,0.027,0.007,44.28566739409048
32,15,400000,0.043,0.007,23.311692519257495
42,15,470000,0.008,0.008,61.07192477621277
53,5,290000,0.042,0.014,65.46428976943257
28,25,390000,0.013,0.008,23.13081108387728
32,20,160000,0.039,0.014,11.779355205104855
21,5,310000,0.009,0.016,9.147716113227025
38,15,90000,0.045,0.018,9.19765581243783
30,10,210000,0.037,0.018,8.549952896349469
39,15,435000,0.008,0.008,43.520909761454696
36,10,480000,0.014,0.01,30.10666613870225
51,5,420000,0.027,0.008,81.33702783966821
31,20,200000,0.026,0.015,12.891276610983441
21,25,410000,0.03,0.015,17.279061416994537
44,10,365000,0.024,0.005,49.16725707761195
46,25,520000,0.034,0.007,142.8001098397012
45,5,60000,0.019,0.01,7.499071997685715
52,5,250000,0.012,0.008,51.21291127278909
25,5,445000,0.006,0.013,13.353861882778585
33,20,295000,0.018,0.006,21.741579172367263
59,10,100000,0.022,0.017,39.88107127511477
53,25,315000,0.031,0.012,146.72016661361044
47,15,325000,0.037,0.014,67.04167810470125
35,5,530000,0.015,0.014,25.349090386791058
19,25,345000,0.025,0.012,13.033538084474502
30,25,480000,0.014,0.014,33.49443009361658
21,20,365000,0.043,0.006,13.646343130383954
43,10,435000,0.031,0.011,54.924767044716596
42,20,410000,0.032,0.016,68.85945716832111
47,20,530000,0.026,0.01,125.37412835035892
28,25,335000,0.016,0.009,20.191388042863473
24,10,305000,0.013,0.013,9.520801469491314
48,10,380000,0.031,0.012,70.14108242973914
27,10,400000,0.042,0.013,14.21109612314034
56,5,410000,0.014,0.019,110.68900230673854
30,10,235000,0.028,0.007,9.309766788153745
48,25,445000,0.026,0.014,137.4538801594557
24,5,405000,0.031,0.005,12.16192245113511
59,15,375000,0.029,0.015,184.86321682687938
59,20,125000,0.016,0.008,72.38182230544822
53,10,275000,0.033,0.017,72.02312819768531
37,15,415000,0.016,0.009,35.41349672492009
21,10,445000,0.031,0.011,13.797976008468687
24,20,210000,0.017,0.013,8.171797592653265
18,25,120000,0.008,0.014,4.055364554430764
59,25,340000,0.01,0.009,237.532537962509
30,20,345000,0.038,0.007,21.321647585699502
39,15,280000,0.01,0.015,28.39293140699793
38,5,130000,0.018,0.012,8.124879804966447
39,5,410000,0.017,0.006,28.209241726430044
45,10,55000,0.007,0.013,7.847500771423785
26,20,200000,0.029,0.012,9.029469678600256
43,20,80000,0.037,0.013,14.724135044806282
26,5,185000,0.045,0.007,5.825674970740889
32,15,375000,0.042,0.012,21.893793836193794
27,20,155000,0.007,0.016,6.900114313165946
41,25,60000,0.015,0.007,10.29980010752307
59,25,100000,0.021,0.014,73.72294416087107
25,20,405000,0.04,0.008,17.821703762413144
41,15,415000,0.019,0.01,51.27225929547348
33,25,425000,0.028,0.01,40.69003676493352
43,15,95000,0.031,0.016,14.396855989969447
44,5,320000,0.017,0.008,36.51964982166968
54,10,70000,0.028,0.009,19.31108989728096
21,5,55000,0.007,0.018,1.6228239308350791
41,10,550000,0.024,0.016,57.59397175144658
36,25,320000,0.02,0.013,37.78845102582315
53,10,300000,0.019,0.01,76.1352707026769
56,10,155000,0.014,0.017,48.46464931049422
27,20,160000,0.038,0.013,7.953273143695267
42,10,110000,0.04,0.01,12.912805652251524
35,20,255000,0.041,0.01,24.51809556247641
36,10,475000,0.021,0.012,30.23717115445678
53,20,550000,0.015,0.019,196.55226530695373
27,25,225000,0.009,0.015,12.202285870851991
50,25,310000,0.032,0.015,114.58925731958774
22,10,525000,0.018,0.011,16.0603377362938
52,15,265000,0.016,0.02,73.94233721273656
51,25,335000,0.02,0.011,126.46933806381281
50,5,160000,0.027,0.005,28.861746352850457
38,5,370000,0.011,0.017,23.054675728359207
34,20,445000,0.043,0.013,39.554123222152164
39,15,420000,0.034,0.007,45.210239724621346
54,20,550000,0.007,0.005,203.01749764613317
32,10,460000,0.017,0.02,20.735050841763144
52,25,525000,0.007,0.015,201.61442675850566
45,15,65000,0.014,0.012,10.914837782309657
24,20,130000,0.016,0.01,5.014570582120934
49,20,335000,0.034,0.006,93.79305200712135
28,5,355000,0.034,0.015,11.664809500915187
27,10,235000,0.007,0.011,7.860479414181843
26,20,195000,0.029,0.02,8.890089297958477
31,5,190000,0.043,0.007,6.977103713708631
30,15,80000,0.03,0.009,3.842324445128852
42,20,110000,0.043,0.011,19.10504478203422
19,5,95000,0.02,0.017,2.711943333538268
52,10,450000,0.023,0.017,108.21865264778857
24,25,410000,0.025,0.009,19.604356963972084
38,15,185000,0.042,0.01,18.635300593127003
35,20,50000,0.02,0.006,4.425270914978083
20,5,385000,0.044,0.011,11.527158078669826
59,20,430000,0.027,0.008,259.54511838608124
56,25,165000,0.014,0.019,90.8349411399685
58,20,430000,0.009,0.017,224.1077575752337
28,20,235000,0.012,0.007,11.284576825820249
56,5,125000,0.007,0.012,33.39521547570219
41,25,395000,0.033,0.019,74.2867232244828
36,15,335000,0.026,0.011,26.873163118469634
21,5,390000,0.035,0.012,11.712673380372408
43,25,495000,0.036,0.01,109.58533927195569
55,25,145000,0.042,0.012,83.42636546503351
59,20,405000,0.01,0.014,230.21330211826862
49,10,50000,0.012,0.006,9.498377189915455
56,10,440000,0.027,0.006,139.0866229988699
53,15,50000,0.01,0.017,14.70121230700198
57,20,475000,0.009,0.02,228.2967300275382
54,10,205000,0.032,0.012,57.12465300394703
50,5,520000,0.034,0.018,95.1402029866047
53,15,235000,0.039,0.018,74.63162756166827
20,20,400000,0.042,0.011,14.628394068820151
26,5,420000,0.023,0.01,13.022326570166838
25,10,275000,0.044,0.016,9.249602867458867
50,10,505000,0.007,0.019,103.29502772717304
23,10,345000,0.04,0.018,11.13987303171405
58,10,105000,0.018,0.01,38.13451129007372
56,25,480000,0.042,0.01,300.3127927736882
21,15,60000,0.014,0.016,1.919867902209274
30,15,325000,0.035,0.01,15.838263786536702
19,10,385000,0.022,0.018,11.523481306852707
22,15,425000,0.02,0.013,13.940879883349906
44,5,340000,0.007,0.009,38.49263676766233
49,5,310000,0.033,0.009,52.62656485014703
38,15,160000,0.012,0.017,14.919152254966123
25,10,60000,0.024,0.007,1.9318450471175466
55,20,405000,0.011,0.019,166.6999638103755
25,10,385000,0.029,0.011,12.56448154585074
20,25,210000,0.014,0.018,7.988042111743396
20,20,230000,0.029,0.017,8.190293129307356
39,25,125000,0.043,0.017,20.932892967287117
23,15,100000,0.042,0.015,3.542501973187212
19,25,540000,0.013,0.012,19.394613003641147
40,15,105000,0.009,0.011,11.565050071153422
19,25,425000,0.007,0.014,14.939907396102445
55,20,365000,0.038,0.013,164.88754409210486
34,25,165000,0.015,0.01,16.08230870033675
52,10,295000,0.016,0.012,69.70666009252537
51,15,400000,0.014,0.01,102.06107723983258
40,5,385000,0.039,0.015,30.119390952014406
47,25,280000,0.044,0.018,86.82552085718515
25,15,130000,0.035,0.017,4.845203770612395
39,5,240000,0.038,0.01,16.855419731968283
53,15,100000,0.03,0.013,30.863345226132758
22,15,235000,0.026,0.005,7.700887493850024
30,5,70000,0.034,0.018,2.4535247624410705
46,5,300000,0.006,0.009,40.176227047589606
48,20,120000,0.007,0.012,28.485857690044327
33,25,275000,0.032,0.007,26.839157718278894
59,25,300000,0.018,0.015,218.01704317088567
47,15,260000,0.025,0.013,51.933360763021774
33,10,365000,0.036,0.01,18.23247531972957
29,10,50000,0.028,0.013,1.89108737429836
34,15,515000,0.037,0.008,35.34447873866426
33,20,230000,0.022,0.017,17.351372443631853
29,5,480000,0.016,0.009,15.928626555534882
25,15,220000,0.014,0.014,7.745389417125109
37,25,470000,0.01,0.018,57.44343476935537
20,10,320000,0.006,0.006,9.367962500880486
33,10,430000,0.007,0.011,20.411485989348126
47,10,375000,0.016,0.007,62.5558820516738
40,20,140000,0.016,0.019,18.933874137544834
45,25,105000,0.02,0.01,25.13141725732535
57,20,540000,0.029,0.008,277.1304704843939
22,5,260000,0.035,0.015,7.819403890275314
37,15,335000,0.013,0.013,28.448738350468727
57,15,450000,0.035,0.017,191.60569134506758
18,10,55000,0.011,0.016,1.5468578953252294
47,10,265000,0.045,0.02,47.09283732754118
38,5,330000,0.016,0.006,20.513415713277276
37,20,100000,0.038,0.006,11.278272423938102
23,25,395000,0.013,0.019,17.085779889554026
39,5,175000,0.043,0.019,12.407567727135627
35,15,225000,0.038,0.011,17.013955575679624
25,15,220000,0.019,0.012,7.818376851253414
56,20,85000,0.022,0.011,39.23863736577344
49,5,50000,0.005,0.017,8.33413211423724
50,25,135000,0.015,0.017,46.19024735896441
33,5,135000,0.017,0.008,5.522077721193366
29,5,345000,0.023,0.011,11.530773538834678
55,20,300000,0.011,0.008,122.17970374818836
51,25,455000,0.024,0.006,174.69122307458855
31,15,235000,0.032,0.006,12.215019488055894
53,10,470000,0.02,0.007,119.08656328682596
50,25,350000,0.014,0.005,118.27194427410849
40,15,395000,0.027,0.011,45.78020954940752
19,20,225000,0.006,0.006,7.036598704124369
58,25,505000,0.019,0.018,337.6097471667383
38,25,540000,0.026,0.016,77.36046375845105
19,15,235000,0.018,0.017,7.326973678294346
44,15,85000,0.019,0.014,13.456309395328407
26,5,480000,0.039,0.015,15.128279079521645
18,5,525000,0.042,0.007,14.113991782331505
28,25,540000,0.038,0.006,36.22490670911733
20,10,235000,0.009,0.02,7.059185287812789
40,20,420000,0.017,0.011,56.57158732662401
43,15,500000,0.033,0.006,75.3121570816467
21,5,60000,0.044,0.007,1.8079624889488617
35,20,200000,0.015,0.018,17.5042363474872
23,25,240000,0.041,0.008,11.599350753754464
52,15,90000,0.035,0.012,26.138852122288654
39,15,360000,0.044,0.015,40.09268185063029
60,5,475000,0.009,0.019,170.21968988521516
32,10,485000,0.021,0.005,21.67408944855417
39,15,425000,0.024,0.012,44.71209703926384
54,10,105000,0.032,0.02,29.506039549319976
59,20,550000,0.031,0.007,336.6754778749691
29,15,65000,0.041,0.007,2.991675107053662
59,15,420000,0.039,0.006,210.7736554445462
55,10,80000,0.007,0.013,22.912610094567075
35,5,310000,0.024,0.01,14.903093829467137
52,25,310000,0.021,0.016,127.45790369242685
47,20,390000,0.045,0.014,98.88819005741868
41,15,385000,0.022,0.014,48.17744447291681
59,5,420000,0.032,0.013,141.59862478271165
47,15,210000,0.016,0.02,41.326648150298816
31,20,450000,0.03,0.013,29.41296505541115
23,25,230000,0.013,0.006,9.765451869142858
20,15,450000,0.029,0.01,14.501984413948982
33,10,385000,0.04,0.017,19.49567777404328
24,5,460000,0.006,0.014,13.62675219997547
31,25,325000,0.025,0.015,25.990645993492976
26,15,270000,0.044,0.019,10.75712732818491
32,25,290000,0.011,0.012,23.439126704845773
38,10,385000,0.012,0.005,29.077236148475013
52,15,385000,0.024,0.02,109.7085091618416
19,25,455000,0.04,0.012,18.235897207814933
44,15,415000,0.028,0.006,66.65019797804034
19,15,540000,0.025,0.013,16.97776124700096
52,25,280000,0.008,0.014,108.00284745746612
35,15,80000,0.043,0.013,6.141782636197978
31,10,290000,0.019,0.019,12.20019480125892
37,25,210000,0.015,0.01,26.215498555528775
35,25,135000,0.021,0.006,14.719589619138999
27,10,420000,0.022,0.019,14.555246452823997
42,10,410000,0.023,0.008,46.61381639197315
19,10,215000,0.033,0.016,6.52830533842125
42,15,280000,0.04,0.008,39.727565134116226
50,15,65000,0.007,0.017,15.307811197495182
53,20,340000,0.025,0.019,125.9966755897707
48,15,195000,0.022,0.007,41.09257561676633
31,10,305000,0.005,0.007,12.349564457098309
18,20,140000,0.038,0.019,4.817683548684309
33,10,145000,0.009,0.017,6.951655844200275
20,5,165000,0.01,0.006,4.790304831082111
52,25,420000,0.007,0.008,160.5736654896393
58,5,260000,0.013,0.011,80.05111128616305
23,10,230000,0.012,0.018,7.1070085919428605
42,15,435000,0.019,0.007,58.242590908858396
30,25,335000,0.031,0.016,25.433288241123353
51,15,445000,0.007,0.006,110.75577201189215
25,15,155000,0.039,0.012,5.7875368652289865
38,25,280000,0.018,0.016,38.61075352844338
51,25,360000,0.029,0.006,141.5140141467845
21,5,150000,0.005,0.008,4.385414490938506
42,10,335000,0.02,0.017,38.22094789981744
32,15,345000,0.005,0.007,18.049623535450035
21,10,145000,0.012,0.015,4.389048382729637
29,10,410000,0.023,0.015,15.412516054905007
49,20,530000,0.026,0.013,145.2874460440675
49,5,140000,0.011,0.008,23.316075118899267
45,15,150000,0.035,0.011,26.603480602395436
30,25,115000,0.013,0.014,7.9832280015347505
48,25,255000,0.01,0.018,73.2463292433681
31,10,385000,0.018,0.017,16.133873250704198
37,5,405000,0.027,0.014,23.23137679335643
35,5,85000,0.045,0.008,4.154012702750786
46,15,60000,0.022,0.008,11.010949040015051
23,15,245000,0.022,0.017,8.310390208779262
49,10,285000,0.007,0.015,54.21622409448226
46,10,535000,0.036,0.01,86.28002497626431
60,10,520000,0.012,0.02,221.80994220272092
19,20,210000,0.035,0.018,7.411604707971976
40,5,100000,0.041,0.015,7.836515405643408
36,10,295000,0.036,0.011,19.27671374904832
48,5,160000,0.031,0.01,25.329113603545167
22,25,445000,0.029,0.019,19.651722416534515
36,25,475000,0.023,0.012,56.90755406528924
51,5,175000,0.011,0.017,33.63377721932657
27,25,105000,0.036,0.019,6.49067534383983
42,25,85000,0.024,0.012,16.529652730873305
19,25,250000,0.03,0.015,9.69494659500943
28,15,550000,0.02,0.006,22.454508574810244
48,15,430000,0.013,0.015,89.38422689843532
32,5,450000,0.037,0.008,17.464097876882217
26,5,550000,0.019,0.015,17.058868087268255
40,20,405000,0.04,0.007,59.18570863479412
36,15,135000,0.044,0.012,11.390534051886753
26,5,550000,0.038,0.013,17.296425887400424
52,15,285000,0.01,0.012,77.44607918143707
38,20,100000,0.039,0.016,12.40343331826811
26,5,430000,0.026,0.016,13.421925968100513
45,5,225000,0.015,0.016,28.132663756252626
24,5,475000,0.009,0.014,14.105471757325573
33,5,125000,0.016,0.019,5.144981273068573
33,10,120000,0.01,0.014,5.745649249714728
50,15,90000,0.006,0.01,20.935399356023595
21,15,260000,0.045,0.006,8.767917362825704
21,15,135000,0.038,0.013,4.541097377549985
56,20,375000,0.035,0.008,181.1170622593475
57,10,160000,0.013,0.011,53.409770422852624
34,15,275000,0.006,0.006,17.22015128475177
54,15,105000,0.024,0.015,34.42247183124416
56,5,505000,0.035,0.018,138.6416021937891
46,5,470000,0.044,0.01,65.03264917999786
53,5,485000,0.039,0.017,109.4219163285235
55,15,395000,0.041,0.007,144.66896548623342
56,5,270000,0.015,0.016,72.8120674232799
54,15,370000,0.011,0.006,115.79222087857237
52,20,260000,0.015,0.009,85.17888814948249
24,20,180000,0.011,0.01,6.818696558578915
44,25,290000,0.037,0.007,69.44908725531597
45,10,405000,0.041,0.008,60.993048427253115
39,5,285000,0.017,0.015,19.715777588691644
31,5,95000,0.04,0.006,3.4776677483677814
24,10,505000,0.007,0.019,15.741378093595763
54,10,365000,0.032,0.017,102.2481406878191
39,25,155000,0.026,0.01,24.007612629261878
22,10,95000,0.016,0.014,2.9094638233148005
19,15,210000,0.036,0.016,6.80990471518017
44,5,90000,0.013,0.014,10.27445970085084
38,10,525000,0.022,0.014,40.733624344503056
55,15,360000,0.033,0.019,130.80751552527983
32,10,125000,0.019,0.018,5.642781226096778
38,15,400000,0.039,0.019,40.26958404484224
27,20,515000,0.04,0.018,25.897923582898212
40,15,205000,0.013,0.015,22.942333809073162
56,25,355000,0.023,0.012,203.83686536066125
22,15,415000,0.022,0.012,13.652240068395564
18,10,450000,0.021,0.017,12.882283463024983
30,20,500000,0.025,0.019,29.67474562334142
38,20,85000,0.008,0.006,9.287748921189367
43,15,270000,0.04,0.018,41.968689055877
38,10,145000,0.017,0.018,11.187808099782755
35,20,210000,0.005,0.006,17.469459660652223
54,15,520000,0.032,0.015,174.07825615329563
49,15,345000,0.031,0.02,81.06269197994688
53,15,225000,0.044,0.018,72.34904978007923
34,20,220000,0.034,0.006,18.849620826668726
52,5,285000,0.018,0.019,59.10032253667721
28,10,515000,0.043,0.008,18.948524725690067
38,25,480000,0.02,0.006,66.49695398806323
43,25,270000,0.038,0.008,60.239086404908974
21,10,405000,0.018,0.012,12.322170965236362
51,5,290000,0.007,0.017,55.54792655212912
35,10,50000,0.034,0.009,2.960574513201101
57,15,280000,0.019,0.011,113.54440885505248
52,10,400000,0.019,0.007,94.48184232529469
58,10,50000,0.034,0.009,18.654264922610928
46,20,195000,0.018,0.019,42.14971288075522
46,25,400000,0.01,0.015,98.72854266230712
55,25,510000,0.021,0.015,267.0182770220222
59,15,170000,0.038,0.009,85.32920237389497
38,15,365000,0.01,0.007,33.48933145108863
59,20,435000,0.027,0.018,264.1367886411316
30,15,95000,0.01,0.019,4.36904389997836
58,5,465000,0.007,0.006,141.97464399865171
34,20,385000,0.02,0.013,31.37923774061056
26,20,115000,0.031,0.012,5.2286951709178116
58,10,405000,0.016,0.016,147.48426630568795
18,10,415000,0.023,0.01,11.808323347315387
19,5,545000,0.025,0.014,15.588839062284812
46,20,120000,0.039,0.006,27.538493376109756
50,20,295000,0.038,0.017,91.05519114687156
27,10,195000,0.005,0.009,6.482875142585154
57,25,75000,0.022,0.01,46.65477928601066
38,25,505000,0.031,0.011,73.92680085400742
45,10,155000,0.039,0.008,23.263798542165965
28,15,525000,0.007,0.017,21.016700622658284
51,20,370000,0.03,0.006,118.43628844053283
25,5,60000,0.039,0.019,1.8568963022139513
39,25,275000,0.015,0.019,40.597263173844354
25,15,165000,0.013,0.017,5.823799481146912
32,20,145000,0.024,0.019,10.120055066245378
34,15,550000,0.044,0.016,38.71986045165665
40,20,375000,0.033,0.013,53.70983096676372
41,20,55000,0.022,0.016,8.232264184186691
36,10,215000,0.006,0.005,13.219228693206313
22,10,445000,0.027,0.015,13.887306239861356
49,5,170000,0.019,0.006,28.46729713698664
18,5,315000,0.012,0.018,8.315685095836137
40,15,415000,0.025,0.018,48.174117254488024
54,10,370000,0.019,0.007,100.27222280605069
25,20,115000,0.007,0.015,4.548515825626323
30,10,200000,0.034,0.015,8.075872013453015
25,20,465000,0.034,0.012,20.157763964544717
40,10,285000,0.03,0.005,27.122476142308294
60,20,340000,0.039,0.007,233.64828865844592
18,15,260000,0.013,0.015,7.710387127196683
41,10,485000,0.016,0.013,49.91521416144272
52,25,245000,0.023,0.006,101.32613096094693
41,25,80000,0.007,0.013,13.261157384427158
34,20,75000,0.04,0.018,6.608715311659672
22,15,70000,0.025,0.018,2.345674584815576
37,20,265000,0.018,0.015,27.880758333242387
38,15,120000,0.024,0.015,11.555902049297865
57,5,255000,0.018,0.017,73.79091860249515
48,10,130000,0.016,0.007,23.250821198788596
53,15,90000,0.023,0.008,27.104288725253454
28,20,410000,0.024,0.012,20.735191403677486
32,5,515000,0.022,0.012,19.7885459011906
36,20,480000,0.027,0.008,47.711959275204414
24,25,445000,0.036,0.015,22.464770568565513
45,25,50000,0.007,0.016,11.295627395410852
60,10,215000,0.037,0.009,94.7765078099474
22,10,425000,0.014,0.01,12.899103659353443
22,5,530000,0.015,0.009,15.619289604246728
47,25,475000,0.029,0.009,137.60597122929548
49,15,285000,0.044,0.01,68.38732596021923
25,25,60000,0.006,0.012,2.791749255143323
27,10,490000,0.032,0.012,17.10936081447372
55,20,235000,0.033,0.012,104.2457281761984
49,5,255000,0.028,0.014,43.24891819615852
45,25,550000,0.005,0.01,122.27611744740786
34,15,445000,0.029,0.013,29.999413271163057
48,15,435000,0.01,0.013,89.44664038073387
25,15,200000,0.008,0.006,6.8354425338520395
57,5,410000,0.033,0.014,119.90387552113805
42,15,535000,0.033,0.009,74.59642062839232
26,15,210000,0.041,0.006,8.152363048646219
19,25,170000,0.005,0.015,5.9378227722266255
32,5,335000,0.02,0.006,12.800116945754288
20,20,510000,0.005,0.012,16.610320494221643
53,20,70000,0.02,0.014,25.359378653162654
21,15,530000,0.025,0.02,17.539766858153875
31,10,520000,0.026,0.013,22.003141623952583
58,5,280000,0.019,0.01,86.59090946742869
58,10,95000,0.034,0.012,35.548887492828655
42,5,495000,0.022,0.008,46.767847018800374
27,5,425000,0.026,0.012,13.519077099959361
38,25,355000,0.037,0.018,53.475400763887286
53,15,140000,0.012,0.007,40.8602751274347
29,25,200000,0.018,0.013,13.166608468395562
44,10,285000,0.026,0.014,38.89109063060369
57,10,385000,0.036,0.01,133.62527562669882
19,20,535000,0.022,0.016,18.069616713114403
30,25,460000,0.008,0.015,31.117814610768495
49,25,410000,0.045,0.012,148.297743447422
48,25,75000,0.033,0.015,23.911812345162957
33,20,495000,0.034,0.018,39.09703632032497
49,25,135000,0.024,0.014,44.56761580884351
49,25,380000,0.027,0.014,127.18283031567856
51,25,550000,0.045,0.014,232.26326086356826
28,25,230000,0.029,0.015,14.811232126521718
27,10,450000,0.014,0.011,15.231675297863116
32,15,350000,0.044,0.018,20.64880808613348
34,10,340000,0.027,0.019,18.36589904449489
57,25,250000,0.006,0.014,143.80779679785655
35,5,175000,0.028,0.018,8.483944456027224
26,5,240000,0.008,0.016,7.382902810416396
42,20,440000,0.026,0.011,71.9709583319904
57,10,125000,0.038,0.012,43.61974647675686
31,20,485000,0.027,0.014,31.360921806086278
42,20,225000,0.02,0.019,36.304614964141656
39,5,410000,0.04,0.015,28.928380962821148
47,10,405000,0.042,0.013,71.10662403923662
37,15,455000,0.019,0.007,39.091708411827234
38,10,70000,0.025,0.015,5.465817753872752
49,20,515000,0.044,0.013,150.2072789267873
38,25,375000,0.012,0.019,50.2846935499226
52,20,140000,0.017,0.01,46.264437305947595
49,10,210000,0.022,0.017,41.09792075953212
47,5,400000,0.009,0.009,57.87533465479928
56,10,120000,0.016,0.008,37.288791486436004
29,15,395000,0.027,0.005,17.474190511560526
58,25,475000,0.014,0.018,310.08333016448864
35,25,390000,0.032,0.012,44.9303131534904
38,20,265000,0.019,0.009,30.351725807593684
30,10,185000,0.009,0.011,7.121718971474328
38,5,420000,0.036,0.016,26.72171761197664
25,15,70000,0.028,0.011,2.5403842565168278
57,20,520000,0.038,0.008,275.6432625512576
24,10,410000,0.019,0.006,12.79816017971548
40,5,420000,0.006,0.014,31.91523224821333
49,10,460000,0.007,0.02,88.000089484836
28,5,550000,0.037,0.015,18.115617904393385
39,10,240000,0.021,0.019,20.622538667362356
39,10,75000,0.044,0.018,6.707639766046591
60,20,120000,0.038,0.007,82.17389349564444
42,10,535000,0.006,0.018,59.57482388074917
39,10,60000,0.04,0.005,5.2694584166436815
45,20,205000,0.014,0.013,40.315466719008946
46,20,90000,0.024,0.013,19.74114529831236
30,25,540000,0.025,0.016,39.83534608811111
35,25,110000,0.007,0.016,11.203335822533607
19,20,155000,0.01,0.008,4.939015389401663
46,15,60000,0.022,0.018,11.152265436289989
38,5,410000,0.031,0.008,25.85074875790397
32,20,335000,0.016,0.019,22.666512316840063
44,25,535000,0.026,0.02,122.90997098142014
48,10,525000,0.02,0.015,95.40206292044942
32,20,360000,0.03,0.015,25.646019532253835
40,20,405000,0.022,0.02,56.06399615391573
41,25,285000,0.039,0.009,54.80283493777205
30,25,295000,0.044,0.015,23.767615635586576
39,15,230000,0.042,0.011,25.392192065232752
60,25,55000,0.012,0.008,42.4756844875592
54,25,105000,0.023,0.007,51.04932663083699
50,25,510000,0.023,0.016,181.07929562747748
20,10,180000,0.039,0.008,5.568802748502217
36,20,75000,0.019,0.014,7.257316563845309
40,20,205000,0.027,0.009,28.62372455443572
46,25,280000,0.029,0.012,75.39447145503019
47,15,520000,0.009,0.016,99.89462987865534
56,25,275000,0.027,0.013,160.87818018812393
42,15,255000,0.015,0.018,34.206314326205806
54,20,240000,0.013,0.013,91.46154067867329
25,15,155000,0.015,0.008,5.414917424532791
59,15,535000,0.009,0.018,250.55166735617607
33,5,210000,0.008,0.011,8.540761449937621
25,15,475000,0.031,0.018,17.561282353778438
18,15,225000,0.043,0.008,7.063873496486524
22,10,530000,0.033,0.015,16.69484216186503
20,20,305000,0.017,0.007,10.219025308962605
18,25,320000,0.018,0.006,11.0756801510901
21,5,395000,0.027,0.02,11.8584081125202
57,15,210000,0.04,0.005,89.51999425622841
52,10,140000,0.013,0.014,32.98212039685314
49,10,230000,0.024,0.005,44.575638106326345
59,25,180000,0.025,0.013,135.23163895953815
51,25,190000,0.042,0.006,79.18285358312316
60,20,280000,0.026,0.017,184.64907027467703
42,15,245000,0.036,0.009,34.43443785216646
27,10,530000,0.009,0.01,17.76478775590402
38,5,420000,0.018,0.009,26.201650043303474
56,20,150000,0.029,0.007,70.84037540985214
44,15,260000,0.032,0.013,42.5568039860854
44,25,285000,0.04,0.012,69.30553978506384
19,15,515000,0.029,0.013,16.342226018695985
58,25,235000,0.017,0.014,155.6324574278967
30,15,205000,0.027,0.006,9.732027750960594
26,5,400000,0.033,0.011,12.511409639623944
53,20,410000,0.036,0.014,157.27549947155347
39,25,165000,0.043,0.01,27.598684248575545
59,5,165000,0.013,0.008,54.571647556154566
43,10,390000,0.031,0.014,49.389691823033615
29,5,410000,0.013,0.016,13.639622761140014
34,5,230000,0.018,0.016,10.214123567830958
31,5,520000,0.011,0.01,18.630359683141553
31,25,515000,0.036,0.006,43.426021542797386
51,10,270000,0.042,0.019,62.74665683056536
37,20,410000,0.006,0.015,41.121331770630015
28,5,105000,0.038,0.019,3.4707942287747806
33,25,500000,0.015,0.007,44.78485240453454
48,25,440000,0.024,0.015,134.74403115984325
23,20,90000,0.035,0.008,3.5332249243760225
36,15,355000,0.025,0.018,28.572396982175118
54,10,325000,0.014,0.013,87.8957251048521
21,10,410000,0.041,0.013,12.94576654919084
21,5,190000,0.029,0.019,5.708794260213068
37,15,425000,0.042,0.01,39.054350040040035
27,10,420000,0.039,0.014,14.868603986468598
41,5,530000,0.04,0.007,45.896001153940006
52,15,190000,0.019,0.01,52.77684403117629
43,25,525000,0.044,0.008,120.18802291709503
54,5,145000,0.039,0.008,34.790895591390694
55,15,540000,0.019,0.015,188.29165611723883
38,20,545000,0.041,0.009,67.78712566012742
57,10,225000,0.035,0.009,77.88070913763144
56,5,175000,0.034,0.017,47.97420971737267
38,25,525000,0.005,0.012,67.61995872721292
27,5,225000,0.006,0.011,7.036442205656904
55,10,440000,0.033,0.017,132.37883375657535
21,10,350000,0.016,0.012,10.615002479320191
37,15,225000,0.007,0.017,18.848621354207342
