age_souscription,duree,capital_emprunte,taux_interet_annuel,taux_technique_annuel,target
60,5,405000,0.014,0.006,144.54946655160776
21,5,255000,0.039,0.01,7.670928259132087
50,25,240000,0.042,0.019,92.6422273886951
41,10,395000,0.038,0.008,42.089429341691925
53,15,205000,0.007,0.013,59.47180989417274
58,25,100000,0.013,0.015,64.95455680639277
27,20,225000,0.018,0.008,10.340756666598676
53,5,185000,0.032,0.01,41.31288373208121
37,15,95000,0.018,0.019,8.231340467136857
58,5,530000,0.025,0.014,165.15403791837036
28,5,485000,0.007,0.019,15.636001103915383
29,5,480000,0.006,0.011,15.820328105072658
35,10,55000,0.034,0.007,3.2505848969266546
47,15,420000,0.009,0.008,79.80169469383284
54,25,375000,0.016,0.013,176.5535140839711
37,10,450000,0.005,0.018,30.778291324988608
42,20,155000,0.027,0.008,25.366636645958536
29,20,300000,0.027,0.014,16.542962215851524
38,25,90000,0.023,0.009,12.673923649568996
42,15,100000,0.036,0.01,14.070021607354862
28,25,325000,0.02,0.008,19.984061113128288
26,10,480000,0.015,0.019,15.91776957471835
42,15,165000,0.018,0.016,22.26533928071086
52,20,215000,0.033,0.016,75.71510856865888
49,15,105000,0.043,0.019,25.3917895883447
31,15,300000,0.033,0.015,15.780153989031723
18,15,540000,0.045,0.007,16.998368505576032
34,25,250000,0.029,0.017,26.15102632758942
42,5,485000,0.043,0.019,46.95724567563821
25,10,245000,0.011,0.01,7.753113442951353
22,15,475000,0.015,0.016,15.483250729403835
22,15,160000,0.031,0.014,5.397036320052682
58,25,185000,0.025,0.005,127.34763333482466
52,10,150000,0.02,0.008,35.5325229525944
36,10,465000,0.019,0.012,29.4923248793709
40,20,335000,0.017,0.018,45.43424970918948
26,10,460000,0.037,0.012,15.663749406408291
47,10,295000,0.019,0.012,49.74745068525061
33,15,160000,0.008,0.013,9.276895110391747
50,5,95000,0.011,0.006,16.917540038930287
19,15,250000,0.025,0.014,7.875755572363251
31,25,425000,0.01,0.015,31.49489050024956
18,10,315000,0.038,0.015,9.241568906915658
43,5,130000,0.042,0.017,13.87025523562407
42,15,75000,0.008,0.012,9.794510990591268
33,20,80000,0.04,0.011,6.438728691634266
32,25,280000,0.032,0.009,25.151822169611453
43,25,445000,0.018,0.016,91.11343430079684
33,25,440000,0.015,0.02,39.5514089629528
31,15,325000,0.021,0.007,16.39941987277753
46,5,290000,0.029,0.008,39.57751633660992
41,5,430000,0.015,0.015,36.61913900732226
32,10,425000,0.04,0.011,19.75904176815575
36,5,95000,0.006,0.01,4.888001858136234
25,20,365000,0.008,0.012,14.418333161986979
51,25,265000,0.024,0.017,102.17559897551769
19,15,165000,0.019,0.016,5.146226075819849
44,25,340000,0.017,0.017,74.81641307136343
27,25,515000,0.023,0.014,29.93068209355321
52,20,105000,0.028,0.017,36.36714979564373
40,25,135000,0.011,0.014,21.10771927762953
25,25,125000,0.039,0.019,6.821480005705733
45,20,275000,0.019,0.009,54.825404685733545
40,20,455000,0.025,0.019,63.626590999535914
21,5,470000,0.028,0.019,14.110700417454428
31,25,455000,0.031,0.017,37.450008195390915
59,10,465000,0.01,0.017,181.5698177632938
46,10,525000,0.039,0.019,85.8921093455339
18,10,460000,0.008,0.013,12.820479332804354
21,20,245000,0.014,0.008,8.374259453020978
49,25,90000,0.009,0.01,27.568961551864053
50,5,340000,0.036,0.018,62.30965723269773
43,25,135000,0.034,0.011,29.64043924489374
34,10,125000,0.017,0.008,6.560928616728547
56,15,435000,0.036,0.012,170.75305731934992
40,10,510000,0.041,0.006,49.54731587524751
49,20,270000,0.012,0.016,70.56111784113025
32,25,70000,0.02,0.013,5.928744806815475
30,20,155000,0.026,0.011,9.181009752088062
19,5,330000,0.017,0.013,9.37114393133559
36,25,455000,0.032,0.018,56.94459023543183
41,25,300000,0.038,0.01,57.45915006190156
41,25,145000,0.034,0.015,27.345655750451613
28,15,215000,0.043,0.012,9.394557073111661
39,25,400000,0.021,0.009,60.45177160707485
32,15,260000,0.012,0.011,13.948864629862413
27,25,310000,0.04,0.009,19.476795603113647
58,10,100000,0.045,0.008,37.97662188516539
44,5,275000,0.023,0.014,31.663836703957525
26,25,315000,0.013,0.018,16.301459893044182
45,20,115000,0.017,0.009,22.75645912544929
18,10,460000,0.023,0.018,13.228608388047551
34,20,100000,0.011,0.015,7.873262179500964
48,20,190000,0.021,0.015,47.696129560945906
27,15,435000,0.033,0.01,17.486655232345054
54,5,235000,0.026,0.018,56.14298896361064
46,20,295000,0.036,0.019,67.89224562620245
35,10,490000,0.009,0.015,27.885293664184854
55,5,495000,0.039,0.011,127.11568073855192
56,10,85000,0.018,0.01,26.56373033964878
23,20,120000,0.019,0.019,4.554017049741047
57,5,320000,0.029,0.017,93.45210050063747
29,25,330000,0.034,0.01,23.482049832641554
31,20,215000,0.011,0.005,12.95321583820609
27,20,335000,0.006,0.017,14.875582069724079
37,15,135000,0.016,0.015,11.58705801519688
32,10,210000,0.018,0.007,9.354135328173442
48,25,315000,0.011,0.008,90.20065423447635
24,5,445000,0.036,0.008,13.445809052275122
58,20,100000,0.031,0.007,56.190740804974396
27,20,485000,0.013,0.007,21.836379603170098
27,25,255000,0.011,0.006,13.882832010240762
56,20,145000,0.024,0.007,67.22191103696215
45,10,270000,0.039,0.018,40.93966086394042
47,5,540000,0.02,0.007,78.76117753922045
54,25,450000,0.03,0.006,226.10076526338636
20,25,125000,0.014,0.011,4.6852999887712565
60,15,320000,0.041,0.008,176.0859730674378
32,5,540000,0.038,0.014,21.054993680786996
38,25,395000,0.038,0.02,59.77356710108473
54,20,140000,0.005,0.007,51.382918802501486
29,5,485000,0.025,0.01,16.22494156919669
21,10,460000,0.006,0.017,13.831517287634798
26,25,90000,0.039,0.007,5.233591280487226
56,10,280000,0.012,0.014,86.96095319241064
59,25,150000,0.034,0.019,117.12706417147153
45,20,325000,0.015,0.014,64.23386715188825
40,15,255000,0.038,0.02,30.7051671165948
57,20,315000,0.018,0.018,156.35756966741627
39,10,180000,0.007,0.009,14.931509223405492
41,5,160000,0.007,0.019,13.56403153927171
43,10,155000,0.039,0.011,19.84441284711495
47,15,265000,0.041,0.01,54.959761076166025
50,25,335000,0.035,0.014,125.43963356422351
33,25,545000,0.044,0.006,56.264082539965536
39,10,455000,0.042,0.006,40.13806593066206
60,5,350000,0.034,0.014,127.68551798401371
35,25,460000,0.005,0.006,46.0928885271231
24,25,260000,0.013,0.007,11.70989001094498
43,15,200000,0.014,0.02,29.096686503148774
25,15,305000,0.016,0.005,10.62728449728789
23,5,265000,0.016,0.015,7.856627927465101
47,25,70000,0.013,0.019,18.94519347437885
56,20,480000,0.024,0.011,223.23351115775773
40,10,495000,0.043,0.014,48.600018925362725
49,25,470000,0.007,0.009,142.40355568977162
39,10,275000,0.012,0.012,23.093187374851393
59,25,370000,0.02,0.019,271.30314479692817
60,15,550000,0.029,0.006,292.61126480462025
26,5,515000,0.01,0.017,15.879746293848662
48,20,290000,0.027,0.008,73.80870666151525
24,15,265000,0.01,0.014,8.923363503252256
26,5,230000,0.013,0.01,7.0735178593464845
30,15,365000,0.006,0.008,16.36841490377922
20,10,480000,0.043,0.019,15.172758675730101
52,25,185000,0.015,0.019,74.02440916319128
50,15,420000,0.029,0.008,103.7079843685158
38,5,450000,0.015,0.015,28.102747011070964
48,25,95000,0.042,0.009,31.425408568408724
51,10,145000,0.007,0.009,31.39313373838224
49,10,315000,0.025,0.019,62.09714825032793
52,20,140000,0.018,0.015,46.6804324973443
32,25,470000,0.02,0.016,39.825415349971664
49,10,120000,0.009,0.009,22.752923008729553
23,15,335000,0.021,0.016,11.3152707131845
38,10,395000,0.034,0.016,31.373994258931557
50,10,285000,0.032,0.013,60.465879170937924
49,10,405000,0.042,0.016,81.89067480522387
36,20,170000,0.007,0.019,15.743722244766275
50,5,200000,0.041,0.01,36.6178883853596
45,10,490000,0.023,0.013,71.92053173592541
48,5,525000,0.022,0.013,82.64873227812558
38,25,95000,0.022,0.007,13.29931724574378
51,5,80000,0.033,0.007,15.560526396044892
32,25,255000,0.023,0.014,21.92712512781351
31,20,460000,0.044,0.019,31.73504423363441
36,25,500000,0.032,0.017,62.571206413683576
60,25,530000,0.029,0.017,443.0012112806285
32,15,200000,0.011,0.014,10.73370036996231
23,20,530000,0.015,0.007,19.393946713673518
26,10,85000,0.032,0.008,2.8564001057386625
54,20,220000,0.02,0.012,85.99720905265944
37,15,495000,0.036,0.008,44.672314579219176
51,25,440000,0.022,0.014,167.90346431542898
55,20,155000,0.04,0.008,70.2754041849005
43,15,165000,0.029,0.014,24.817632117948612
35,10,490000,0.039,0.014,29.40501746212071
45,25,95000,0.04,0.006,24.839596429361784
26,20,535000,0.018,0.019,23.433630323647574
49,20,505000,0.021,0.02,137.00180952739223
23,25,210000,0.034,0.006,9.828493831379276
31,20,550000,0.01,0.015,33.28666497329432
45,25,455000,0.011,0.006,103.84810384901581
41,15,465000,0.038,0.01,60.50177397539629
30,25,400000,0.006,0.018,26.807650007022442
60,10,90000,0.007,0.018,37.97379320772176
29,25,270000,0.028,0.009,18.664295603801754
36,20,135000,0.044,0.015,14.344825457584662
38,25,245000,0.042,0.006,37.648440035575334
44,25,290000,0.023,0.017,65.61096756585418
36,25,320000,0.037,0.009,40.94022996182216
41,10,410000,0.033,0.018,43.70418269259391
43,10,130000,0.037,0.013,16.61881852725071
45,20,390000,0.015,0.017,77.36465418353134
35,20,125000,0.018,0.018,11.069912040261466
53,25,300000,0.036,0.016,142.8946835833914
59,5,425000,0.016,0.013,141.37512122034926
46,15,100000,0.035,0.01,19.039323068757433
34,25,55000,0.035,0.005,5.915289323710831
21,15,450000,0.036,0.009,14.953977521485218
46,10,245000,0.022,0.018,38.90439100378616
21,20,310000,0.013,0.008,10.559875834666038
27,5,115000,0.009,0.008,3.5974323922900515
42,20,520000,0.013,0.015,81.38767142071725
48,10,215000,0.025,0.019,39.57681768833113
20,25,100000,0.015,0.011,3.764769801740743
19,10,60000,0.039,0.013,1.8311645923010624
42,5,390000,0.034,0.015,37.38544019199915
23,25,480000,0.035,0.007,22.58762694045063
43,25,465000,0.017,0.014,94.61421964456075
25,5,165000,0.024,0.013,5.024393604028901
52,20,205000,0.03,0.016,71.44132265599524
44,25,250000,0.023,0.011,56.3288727591753
42,20,160000,0.037,0.01,27.195401504534974
35,15,325000,0.029,0.013,24.010782401757417
18,5,500000,0.029,0.009,13.313434991472594
56,15,205000,0.007,0.015,74.66741680942735
20,25,390000,0.037,0.015,16.20160488064809
21,5,445000,0.01,0.01,13.082500916179994
58,25,475000,0.013,0.014,308.50995882275583
54,5,50000,0.01,0.019,11.794671320620184
32,20,245000,0.038,0.013,17.962884718995454
25,10,130000,0.04,0.012,4.323012500369708
55,10,285000,0.044,0.019,87.50283906559517
36,5,380000,0.012,0.012,19.67862496541579
43,15,480000,0.039,0.007,73.5372183058394
56,5,430000,0.028,0.017,117.29752202889601
27,20,490000,0.041,0.016,24.678983794104386
55,15,325000,0.017,0.011,112.18206818312864
31,5,125000,0.016,0.016,4.515390326827415
58,5,385000,0.037,0.005,120.48360618807278
36,25,125000,0.015,0.012,14.389736377816165
47,20,100000,0.008,0.012,22.18063346232311
22,20,375000,0.023,0.006,13.570668755399854
48,10,85000,0.029,0.009,15.585267224867446
24,25,300000,0.033,0.01,14.889568006479644
36,15,250000,0.011,0.019,19.350988778962197
48,10,460000,0.026,0.019,84.82018844946876
56,20,100000,0.018,0.016,45.6636818579083
41,5,360000,0.023,0.018,30.925731972670505
51,25,530000,0.009,0.013,189.82589661563364
40,20,380000,0.035,0.005,54.45115623683598
57,20,355000,0.031,0.016,184.46680066420234
23,25,140000,0.026,0.01,6.351511011954677
55,20,55000,0.012,0.006,22.44218418166483
58,10,420000,0.012,0.015,151.7130272574122
53,25,230000,0.013,0.008,98.20112021437566
44,20,50000,0.037,0.017,9.958198222003519
28,20,195000,0.019,0.019,9.747549835352894
22,25,340000,0.02,0.018,14.429155181690126
34,5,95000,0.019,0.017,4.225130329056475
24,15,495000,0.01,0.007,16.45470861813095
44,25,545000,0.039,0.011,131.91064107009362
32,5,215000,0.028,0.017,8.329630828668082
30,20,380000,0.045,0.007,24.091561204001398
28,10,185000,0.026,0.02,6.715576500949818
43,20,130000,0.033,0.016,23.66582192363664
39,20,530000,0.037,0.013,70.88171740390302
45,5,140000,0.038,0.017,17.857895563098882
41,25,505000,0.023,0.02,90.87382201620568
46,15,380000,0.02,0.006,69.17678015803746
26,15,140000,0.011,0.015,5.10662863466203
59,25,75000,0.036,0.019,59.069614262036396
21,25,280000,0.03,0.01,11.70679325592787
35,10,540000,0.012,0.014,30.87099967779388
60,25,510000,0.025,0.018,418.52688045902363
33,10,190000,0.028,0.014,9.39542503345556
50,25,415000,0.04,0.008,158.60651558515562
46,10,440000,0.008,0.007,67.34361430240803
56,25,200000,0.011,0.009,108.23511015392796
27,25,365000,0.026,0.011,21.49488540838836
26,15,500000,0.007,0.015,18.046791588761558
48,20,340000,0.02,0.015,85.04230215669855
45,20,255000,0.006,0.007,48.24584075954517
20,10,160000,0.015,0.006,4.75290234439783
31,5,100000,0.011,0.006,3.5730698107224113
42,15,60000,0.016,0.006,7.956366148625784
32,25,375000,0.036,0.013,34.321938645163655
19,15,290000,0.019,0.011,8.953594967112965
41,5,50000,0.041,0.01,4.341203542809857
31,15,500000,0.016,0.019,25.208269420124452
24,5,270000,0.01,0.013,8.018482143005384
53,5,510000,0.007,0.018,112.11130399413935
41,5,465000,0.045,0.017,40.67608871932239
44,5,500000,0.009,0.013,56.84838181657665
54,5,330000,0.019,0.014,78.17879461229894
55,25,95000,0.039,0.01,53.9734121778533
47,15,350000,0.014,0.014,67.97503084430546
44,20,180000,0.008,0.007,31.880129449888877
56,20,320000,0.027,0.011,150.47203608991455
32,25,55000,0.006,0.012,4.327977675076054
43,10,535000,0.034,0.013,68.03932144756573
18,5,410000,0.029,0.015,10.958851743274572
21,15,240000,0.014,0.016,7.679475765043494
46,5,325000,0.025,0.016,44.431208905854774
18,5,65000,0.005,0.019,1.7068379488616159
60,20,95000,0.027,0.014,62.771884643657394
39,5,55000,0.036,0.016,3.8697206739268952
28,15,150000,0.007,0.006,5.907972960286019
27,15,175000,0.014,0.015,6.745539377593563
34,20,60000,0.03,0.008,5.068585589270126
53,25,415000,0.007,0.013,172.36412780160967
43,20,185000,0.038,0.015,34.230460811447635
38,20,315000,0.018,0.009,35.93707245378198
30,5,175000,0.013,0.012,6.004446633808832
26,10,525000,0.039,0.013,17.9568914780981
28,25,260000,0.031,0.016,16.90371140615053
28,25,165000,0.041,0.019,11.223412461286996
23,25,435000,0.021,0.013,19.364205195967383
18,5,255000,0.044,0.005,6.858065315737413
23,20,165000,0.043,0.009,6.658016781412514
30,5,490000,0.028,0.006,16.95221890891535
39,15,405000,0.034,0.009,43.67814489834005
48,10,205000,0.02,0.019,37.414584676576496
39,10,190000,0.007,0.016,15.866629166688533
54,5,410000,0.018,0.015,97.11328857110804
44,20,110000,0.015,0.02,20.337302263727814
31,25,195000,0.01,0.017,14.459939454898754
22,15,325000,0.024,0.006,10.619334762273736
53,15,460000,0.042,0.019,147.33932509952808
49,10,50000,0.04,0.014,10.05557467474372
51,20,225000,0.016,0.013,68.91349404347551
24,25,375000,0.045,0.014,19.646165456595593
59,10,60000,0.041,0.006,24.461510340853533
27,20,330000,0.009,0.017,14.823363881940477
34,25,405000,0.015,0.014,39.52719658364278
47,5,215000,0.018,0.008,31.32610377813796
38,20,500000,0.014,0.01,56.197810205203915
30,15,145000,0.011,0.008,6.5969406632326875
18,20,320000,0.021,0.012,10.295295647272352
18,20,475000,0.029,0.017,15.846168740934157
50,20,300000,0.036,0.019,92.13582778096057
55,25,125000,0.041,0.013,71.59974114378028
42,25,235000,0.02,0.016,44.97420223995019
43,5,345000,0.03,0.007,36.21876066294177
30,5,235000,0.024,0.018,8.17000343887828
45,25,460000,0.033,0.015,117.17956927237762
50,25,400000,0.034,0.015,149.16151931896317
54,10,455000,0.006,0.011,121.05622446164229
58,20,320000,0.033,0.01,181.4481622439941
47,20,405000,0.007,0.02,90.43169571554365
25,15,410000,0.014,0.011,14.360562160248767
18,25,160000,0.017,0.011,5.579726453597983
29,25,295000,0.029,0.017,20.51072312751928
22,5,190000,0.016,0.019,5.645863443005053
41,5,185000,0.024,0.016,15.887144949603135
23,20,115000,0.029,0.012,4.456788937906414
42,20,135000,0.044,0.008,23.466229371967298
18,25,540000,0.031,0.008,19.816145216478326
42,20,440000,0.034,0.013,74.21135170915952
18,25,480000,0.019,0.007,16.72441778743682
49,15,260000,0.022,0.015,59.32002780365968
59,15,375000,0.01,0.016,175.7321839715199
59,10,465000,0.019,0.012,183.55272519670626
20,5,125000,0.008,0.014,3.644828121857777
36,10,545000,0.02,0.017,34.79074680766685
60,15,500000,0.034,0.016,272.11169218841195
46,20,275000,0.033,0.017,62.524993067824646
19,5,340000,0.028,0.014,9.748848458251137
26,5,60000,0.024,0.013,1.865835172911768
34,10,145000,0.038,0.015,7.954941035638393
53,5,440000,0.044,0.015,99.5507259436671
34,15,210000,0.045,0.02,14.868124274789766
29,20,135000,0.006,0.006,6.80009475641215
37,10,390000,0.009,0.011,26.697638529412107
20,20,295000,0.019,0.015,10.135560942015662
60,10,100000,0.03,0.006,43.42345645434465
21,25,70000,0.03,0.012,2.9361111306451773
34,5,85000,0.04,0.02,3.854564302464623
54,25,70000,0.026,0.008,34.5296009894735
59,5,325000,0.015,0.009,107.74194774489264
32,25,470000,0.011,0.011,37.974202750584695
50,20,200000,0.025,0.01,58.59139608413758
33,15,270000,0.044,0.008,17.246188878575648
28,10,155000,0.029,0.011,5.593379996029248
37,5,245000,0.009,0.01,13.803263649896582
55,10,250000,0.007,0.02,72.15950332481324
41,15,365000,0.033,0.016,47.151229456557495
33,25,510000,0.033,0.013,50.016589950103004
47,20,515000,0.029,0.01,123.14012215771972
51,10,60000,0.033,0.018,13.722944831242462
18,25,150000,0.015,0.006,5.124633436415216
41,5,415000,0.024,0.008,35.46812301961983
41,10,200000,0.027,0.015,21.03601629491213
26,10,260000,0.009,0.005,8.37624093373174
39,5,85000,0.042,0.014,6.004032826510628
29,15,270000,0.033,0.018,12.329310291324553
34,25,145000,0.04,0.01,15.962500901357316
42,10,265000,0.01,0.02,29.7842263985573
45,25,125000,0.023,0.016,30.469866537228388
32,20,270000,0.038,0.01,19.766990068207257
47,25,320000,0.034,0.009,94.8125295707021
44,25,520000,0.028,0.016,120.25645055722852
39,5,125000,0.006,0.006,8.517686414395989
27,25,370000,0.027,0.011,21.89425857840203
48,15,520000,0.018,0.014,109.41184276266443
44,25,475000,0.007,0.006,98.51684365784892
29,20,475000,0.016,0.008,24.969636123410137
48,25,355000,0.036,0.007,114.3305517799977
49,5,80000,0.044,0.018,13.783382944351983
49,20,110000,0.021,0.017,29.745777214902763
58,5,245000,0.009,0.011,75.17728303789625
52,15,420000,0.042,0.009,123.74992529874652
38,15,310000,0.008,0.015,28.51356386828846
27,5,115000,0.018,0.013,3.6370854671712607
33,15,425000,0.012,0.014,24.95804307919959
24,5,420000,0.015,0.013,12.52382269260308
21,10,270000,0.031,0.014,8.40782271895766
44,25,285000,0.007,0.016,59.71261249571865
42,10,150000,0.02,0.006,16.927522387746404
48,15,160000,0.005,0.009,32.26691398452548
28,5,365000,0.022,0.013,11.861319304417496
37,5,80000,0.024,0.007,4.55750900537773
53,5,120000,0.038,0.007,26.879100487991167
34,5,370000,0.025,0.005,16.413172462493936
28,25,400000,0.011,0.02,23.62840770874854
47,20,440000,0.029,0.014,105.6674980508728
52,10,170000,0.015,0.01,40.0096937673035
58,15,475000,0.025,0.011,212.3317486583744
55,5,430000,0.016,0.009,108.19077793025691
39,10,420000,0.015,0.016,35.59857094370113
60,20,390000,0.037,0.018,267.4569549180904
44,10,155000,0.025,0.012,21.070733374658865
54,15,210000,0.036,0.015,71.0271920060035
52,5,175000,0.022,0.008,36.15308575197105
21,15,465000,0.017,0.007,14.715435443318212
33,5,500000,0.026,0.012,20.661816543787197
33,20,195000,0.038,0.019,15.635040789904572
38,15,520000,0.009,0.019,48.164270277199186
43,10,315000,0.044,0.011,40.67575955614758
53,20,165000,0.026,0.014,61.097765064764936
36,15,60000,0.024,0.017,4.811416654316727
34,5,315000,0.044,0.016,14.296511922930566
43,20,185000,0.019,0.013,31.925817941610514
39,5,535000,0.021,0.017,37.182917557808985
45,25,165000,0.01,0.008,37.544537362050086
18,10,430000,0.04,0.008,12.540917878218021
53,5,485000,0.044,0.008,109.24547939746364
60,15,105000,0.011,0.016,53.70927044417957
54,25,535000,0.043,0.019,284.4271580900984
19,20,180000,0.005,0.018,5.782699963438601
34,15,100000,0.034,0.017,6.858638997455036
57,20,130000,0.031,0.012,67.3818828235181
55,25,410000,0.007,0.011,200.17333635847254
38,15,250000,0.007,0.02,23.045035781324135
26,5,95000,0.007,0.01,2.907344931862696
30,15,500000,0.039,0.014,24.73024757669574
28,10,445000,0.027,0.011,16.00503463095147
33,5,215000,0.036,0.011,8.953698615590405
33,10,520000,0.038,0.012,26.11625802258692
19,15,255000,0.032,0.016,8.195194221882595
59,15,55000,0.043,0.016,28.14071047378683
25,20,190000,0.006,0.007,7.385584234470168
60,15,125000,0.015,0.013,64.45238819176863
59,5,330000,0.023,0.017,110.7017946435788
30,10,465000,0.036,0.005,18.634483629605924
34,25,400000,0.019,0.012,39.81877057697225
56,10,395000,0.021,0.012,124.35855784753007
41,20,285000,0.033,0.017,44.42354070467605
20,25,215000,0.018,0.02,8.350891413161236
47,25,120000,0.043,0.013,37.01268068315695
30,15,60000,0.019,0.015,2.8157273390410533
36,20,460000,0.027,0.02,46.0758783891859
24,20,510000,0.006,0.014,19.108950224492308
26,15,255000,0.019,0.006,9.360268711476703
36,5,275000,0.007,0.015,14.206813540582326
57,15,360000,0.04,0.009,154.0717790501562
39,20,385000,0.038,0.016,51.77964534866742
35,25,520000,0.015,0.016,55.188705084991845
40,5,455000,0.045,0.014,35.75645272960611
19,20,480000,0.025,0.019,16.47467347884422
28,20,455000,0.013,0.016,22.162056450899854
48,15,350000,0.016,0.018,73.6322366951584
50,10,115000,0.017,0.016,23.857014113311106
31,20,420000,0.011,0.014,25.500960119891595
33,10,210000,0.026,0.005,10.254463485503411
28,5,205000,0.013,0.011,6.603728421946425
50,25,190000,0.008,0.014,62.70589422620281
24,10,420000,0.045,0.011,13.757438735350703
48,10,330000,0.035,0.013,61.3918102675436
31,10,445000,0.041,0.01,19.26052721259364
45,10,140000,0.007,0.013,19.975441204483637
60,10,225000,0.018,0.013,96.32637415290942
33,5,215000,0.015,0.009,8.785146075803379
36,20,95000,0.04,0.01,9.926713928202586
34,25,165000,0.042,0.01,18.329213899674514
43,20,480000,0.022,0.017,84.12358837758975
23,5,375000,0.024,0.006,11.115270412997928
60,5,140000,0.044,0.007,51.27668506067875
26,10,360000,0.023,0.017,12.063492278074119
34,5,390000,0.024,0.011,17.35237639595473
48,5,350000,0.038,0.01,55.730368310641644
29,10,280000,0.038,0.013,10.768184111830143
40,5,335000,0.011,0.011,25.521494785353333
22,5,140000,0.033,0.007,4.1790670163013255
60,5,245000,0.03,0.008,88.74829203333839
53,15,105000,0.035,0.011,32.753765359722244
53,20,295000,0.027,0.019,110.09871680262981
20,15,395000,0.044,0.012,13.219120481872759
41,20,475000,0.031,0.018,73.58210090536596
34,10,340000,0.021,0.01,18.0121070051087
56,10,115000,0.035,0.014,37.16252008114681
43,20,360000,0.006,0.008,58.74131224500626
21,20,210000,0.018,0.007,7.2595119925398945
29,25,320000,0.024,0.011,21.697803144154836
18,20,520000,0.023,0.017,17.02978252620744
38,20,505000,0.012,0.013,56.46579062583554
36,10,275000,0.015,0.01,17.280668502930876
38,10,85000,0.043,0.012,6.836686023416386
35,5,120000,0.041,0.011,5.85582177520342
60,5,250000,0.011,0.005,88.94216585942196
20,10,100000,0.02,0.007,2.998918668745188
49,5,525000,0.012,0.006,87.39367034961096
27,15,370000,0.035,0.011,14.970217220113641
57,15,525000,0.015,0.012,210.7988537976612
32,5,260000,0.008,0.007,9.839954332092034
22,5,90000,0.04,0.009,2.705368822583166
21,20,520000,0.034,0.02,19.440308033603042
45,20,375000,0.036,0.005,79.13656052072051
21,15,385000,0.036,0.011,12.843132068441026
32,15,480000,0.025,0.019,26.936653918751805
34,20,100000,0.033,0.014,8.572913042603977
20,20,395000,0.032,0.008,13.922880623455049
27,20,210000,0.044,0.019,10.712360273082647
59,5,480000,0.006,0.013,158.32162406612002
40,10,115000,0.029,0.011,10.984893103266106
35,15,155000,0.008,0.017,10.820806290824187
18,25,295000,0.039,0.014,11.301342884207498
52,20,310000,0.014,0.016,101.94495784504866
48,5,410000,0.017,0.007,64.0221548445266
18,15,255000,0.012,0.014,7.528739854031874
20,20,95000,0.028,0.009,3.31396661134328
20,5,50000,0.039,0.008,1.487920501170738
54,15,520000,0.019,0.012,167.6126755333972
36,15,310000,0.007,0.017,23.669936134881077
46,25,200000,0.019,0.015,51.535195760536965
42,25,355000,0.04,0.015,74.22881486966223
50,15,280000,0.03,0.013,69.74936004029617
53,5,170000,0.026,0.009,37.74948290927835
46,20,345000,0.011,0.018,72.59642223721426
43,20,110000,0.027,0.019,19.666836810840056
21,15,435000,0.018,0.017,14.080289223031786
31,20,480000,0.039,0.009,32.372647975751626
44,25,65000,0.023,0.013,14.6662947453769
50,20,345000,0.024,0.006,100.26472612381045
39,10,285000,0.039,0.008,25.051063849752406
20,25,225000,0.028,0.019,9.085223141054156
40,25,255000,0.008,0.006,39.00093994956154
38,15,540000,0.011,0.019,50.30669014522902
58,15,60000,0.039,0.005,27.673962085782616
40,20,365000,0.033,0.017,52.445928615824855
21,20,310000,0.029,0.007,11.112935734555395
38,15,165000,0.042,0.02,16.756716450824776
54,5,180000,0.036,0.017,43.331327740950925
60,20,435000,0.036,0.019,297.4201136327159
48,5,265000,0.04,0.01,42.26565371908775
38,25,470000,0.029,0.02,68.3473666100936
43,10,295000,0.035,0.014,37.618778449620706
58,5,235000,0.007,0.015,72.17368843826982
52,20,355000,0.033,0.007,124.03913550611617
55,15,260000,0.04,0.019,96.16379567518996
41,15,145000,0.042,0.012,19.10324971641697
28,10,155000,0.01,0.014,5.437171276135866
58,10,405000,0.045,0.011,154.251066194154
46,25,130000,0.03,0.011,35.14260811737421
20,5,165000,0.016,0.016,4.849400523827797
18,10,405000,0.016,0.012,11.422958140997471
36,25,550000,0.034,0.008,69.38607447863468
39,25,100000,0.017,0.009,14.818119969300344
31,25,55000,0.022,0.008,4.329177326589539
31,20,320000,0.039,0.014,21.637389435240912
33,10,245000,0.017,0.02,11.952492196391946
50,15,450000,0.042,0.013,115.57133051091331
30,25,370000,0.031,0.005,28.078698598790233
55,15,360000,0.012,0.013,122.86265573190558
29,20,200000,0.015,0.007,10.461194226497446
55,5,490000,0.02,0.006,123.45742205105947
56,20,205000,0.041,0.016,101.59600241978751
50,20,115000,0.028,0.014,34.195162123203374
50,10,475000,0.007,0.014,96.61205534222768
46,25,415000,0.032,0.013,113.31036894696388
22,20,305000,0.013,0.017,10.912708883988868
23,25,480000,0.01,0.015,20.357411043854334
48,15,60000,0.019,0.013,12.641732793587176
33,5,345000,0.038,0.006,14.345991601514838
48,5,310000,0.045,0.013,49.74135184286922
42,15,480000,0.043,0.019,69.40781748210505
50,10,290000,0.009,0.015,59.25995177849089
30,15,270000,0.024,0.018,12.889028998415455
27,15,155000,0.019,0.016,6.062623619739896
41,10,165000,0.01,0.014,16.812179691705484
27,10,140000,0.012,0.013,4.7351849260615495
58,20,435000,0.026,0.012,240.77912420756726
48,25,80000,0.015,0.014,23.471246890986446
30,5,195000,0.015,0.014,6.7110138915904125
20,10,435000,0.029,0.013,13.347547820056326
