age_souscription,duree,capital_emprunte,taux_interet_annuel,taux_technique_annuel,target
30,20,240000,0.017,0.007,13.677744653945696
34,10,550000,0.038,0.014,30.145889795023525
54,15,350000,0.009,0.017,110.45936990183762
23,10,320000,0.026,0.015,10.069160241626083
36,10,210000,0.023,0.007,13.354436788961046
30,20,475000,0.027,0.013,28.284178707391693
43,15,380000,0.007,0.017,54.02529329297377
31,15,110000,0.032,0.018,5.787725238845858
48,20,180000,0.006,0.016,42.78993877879059
21,5,145000,0.026,0.01,4.3175483043685245
56,20,175000,0.016,0.02,79.5761493615072
25,25,240000,0.018,0.017,11.904807900515243
42,15,515000,0.035,0.018,72.8836682073141
30,20,195000,0.044,0.018,12.389700777394493
49,10,340000,0.024,0.016,66.69584898377039
55,10,240000,0.032,0.013,71.78553406996045
55,10,535000,0.015,0.012,155.23313632160338
45,20,430000,0.027,0.016,88.9677329425631
47,5,455000,0.009,0.012,65.96316862388684
20,25,85000,0.039,0.019,3.5814616100049887
45,10,180000,0.023,0.008,26.278368973742683
20,20,465000,0.019,0.017,16.048847756376325
51,5,210000,0.026,0.009,40.660852997565435
33,15,455000,0.042,0.012,29.00444230438822
39,15,430000,0.036,0.006,46.4973517379498
49,25,450000,0.011,0.012,139.44209843328994
55,20,485000,0.036,0.013,217.57966823481053
25,20,100000,0.021,0.008,4.117633841976595
25,10,535000,0.021,0.01,17.21169156366175
23,5,415000,0.035,0.008,12.427509615875287
31,25,470000,0.023,0.011,37.20084838698049
49,5,495000,0.008,0.015,82.6095415592052
52,25,505000,0.015,0.007,200.92933207212485
27,20,400000,0.041,0.011,20.05207906911193
20,20,225000,0.029,0.013,7.943300912619811
29,25,140000,0.039,0.017,10.192162422012533
48,5,425000,0.017,0.014,66.6691086400332
46,15,530000,0.033,0.017,101.23658376268327
22,15,65000,0.036,0.006,2.185501643648605
42,10,205000,0.012,0.008,22.84534252907407
58,10,205000,0.006,0.019,73.57158747753265
48,5,380000,0.03,0.015,60.30000177108514
38,20,195000,0.028,0.011,23.157208363756506
37,5,305000,0.007,0.01,17.153763643298284
56,25,195000,0.021,0.016,110.94379625502077
39,15,90000,0.028,0.018,9.628889066572096
21,10,75000,0.013,0.013,2.2671286087129383
30,5,180000,0.009,0.007,6.134064642300728
59,5,530000,0.037,0.018,179.9852954197205
37,25,520000,0.042,0.011,73.79561360726966
30,20,125000,0.023,0.018,7.357628259961933
34,20,320000,0.01,0.017,25.130591586177886
53,15,80000,0.022,0.01,24.08726613636828
50,10,525000,0.016,0.007,107.63371184778272
18,20,445000,0.025,0.013,14.5327359440242
32,20,510000,0.005,0.006,32.64481735496617
30,20,75000,0.04,0.017,4.696245167241581
34,5,270000,0.007,0.006,11.801738182850626
41,20,540000,0.022,0.019,81.06071410269529
25,25,435000,0.031,0.012,22.83405845012922
44,15,365000,0.031,0.012,59.51727324507629
40,20,415000,0.017,0.018,56.28422369255578
25,10,285000,0.025,0.013,9.266047542543257
25,5,135000,0.025,0.011,4.108300597939023
43,25,320000,0.01,0.008,62.58264251345089
30,15,100000,0.02,0.016,4.711292306937509
56,5,280000,0.01,0.013,75.04469650783685
54,25,325000,0.007,0.013,146.33022067399216
45,5,150000,0.007,0.009,18.54398545595014
42,15,405000,0.022,0.007,54.68048346751743
33,15,260000,0.034,0.01,16.18900408427424
19,20,395000,0.044,0.017,14.279656235310467
35,10,135000,0.028,0.014,7.945176631302065
34,20,550000,0.017,0.01,44.201284793817386
47,5,535000,0.013,0.009,77.67217429414745
56,20,310000,0.033,0.005,148.33915030941267
30,15,440000,0.007,0.005,19.712019955254277
49,15,445000,0.015,0.012,99.25867291852327
46,15,140000,0.033,0.009,26.484976176182148
47,20,95000,0.023,0.019,22.45888020706791
35,25,425000,0.025,0.013,47.36006204495711
30,20,335000,0.044,0.019,21.29521833596664
60,20,200000,0.021,0.008,128.77995102941102
38,20,60000,0.029,0.007,7.130159933347806
47,20,485000,0.045,0.017,123.30513213678168
38,15,490000,0.032,0.014,48.202050542943546
34,10,175000,0.026,0.016,9.409356122923379
57,20,470000,0.018,0.013,232.40513856750533
36,20,105000,0.044,0.01,11.130899381714482
32,10,255000,0.017,0.009,11.362442209291423
26,20,375000,0.01,0.006,15.647892953265908
27,10,240000,0.042,0.006,8.453181643683662
48,15,285000,0.018,0.012,59.809106061072626
40,25,510000,0.029,0.009,86.68873251095883
47,20,260000,0.031,0.014,62.87800647926094
50,25,180000,0.015,0.016,61.55229956681174
26,20,310000,0.022,0.015,13.702723967560312
18,5,395000,0.011,0.018,10.418754927749543
52,5,340000,0.04,0.016,71.66546718014636
28,15,370000,0.028,0.011,15.538170226260007
51,25,320000,0.041,0.01,132.8477386840589
33,25,60000,0.015,0.006,5.372243621227249
26,10,335000,0.03,0.013,11.294638659732295
49,10,360000,0.014,0.015,69.33182537315236
32,20,70000,0.017,0.01,4.724806631008754
29,10,385000,0.019,0.018,14.4255765842538
50,10,95000,0.027,0.01,19.919414574252073
31,25,470000,0.027,0.01,37.94381124462055
25,5,545000,0.013,0.01,16.41281945842642
25,25,135000,0.007,0.006,6.270245447798535
44,10,310000,0.036,0.02,43.295933340613324
29,20,300000,0.026,0.012,16.453544914153373
18,5,400000,0.018,0.019,10.620127472692776
60,10,105000,0.007,0.014,44.122315124760156
57,10,50000,0.009,0.018,16.696834911841165
59,20,415000,0.022,0.014,246.85292153905846
28,20,50000,0.024,0.015,2.536191725450132
56,10,550000,0.02,0.019,174.1391846165072
60,10,480000,0.028,0.016,209.73770110504873
48,25,265000,0.038,0.008,86.13316008965973
34,15,65000,0.032,0.015,4.426269296912145
50,20,525000,0.04,0.01,162.14997000968745
49,20,165000,0.03,0.011,45.783004909386996
46,25,410000,0.009,0.018,100.9692233236741
38,5,420000,0.011,0.018,26.18604612574214
38,5,200000,0.021,0.01,12.51707772348547
57,5,315000,0.016,0.019,91.11797042916928
40,20,240000,0.031,0.012,34.09828592582469
23,15,275000,0.03,0.009,9.372934610316229
39,15,225000,0.024,0.006,23.529036415132303
55,25,270000,0.031,0.01,148.01786598913012
54,5,440000,0.041,0.016,106.28817382989082
25,5,160000,0.025,0.012,4.8725825519205666
58,10,65000,0.019,0.008,23.599702740350423
52,25,425000,0.024,0.012,176.97977516903728
28,25,290000,0.011,0.019,17.12221933656256
41,20,395000,0.009,0.009,55.829196749392864
38,20,95000,0.021,0.015,11.020649746215046
19,25,135000,0.042,0.007,5.40238967934317
57,15,215000,0.04,0.018,92.81100082470006
36,25,410000,0.032,0.013,51.284667098370875
56,15,510000,0.034,0.009,198.53044888320335
45,20,415000,0.039,0.018,89.65169010230063
34,25,320000,0.042,0.007,35.55569766194625
23,15,305000,0.031,0.01,10.439155315849673
36,10,355000,0.02,0.008,22.47223401657809
55,10,435000,0.011,0.018,126.16376399384754
45,25,320000,0.005,0.012,71.29128776750595
19,5,485000,0.031,0.009,13.891873492104738
55,25,180000,0.021,0.018,94.27702794625776
54,20,190000,0.008,0.019,71.47011174872533
21,20,385000,0.016,0.006,13.189320990516904
39,10,530000,0.024,0.014,45.58565374119661
43,15,345000,0.036,0.013,52.7940160979543
60,10,170000,0.018,0.018,73.14101407023185
53,15,515000,0.031,0.013,159.360042054597
30,25,235000,0.007,0.006,15.744724840638836
49,5,60000,0.043,0.02,10.342032874169195
34,20,535000,0.044,0.013,47.72442129469581
58,25,220000,0.026,0.015,151.99146597924616
53,10,130000,0.031,0.006,33.534154786699
36,25,445000,0.036,0.017,56.70647668504494
52,5,545000,0.044,0.019,115.46924390997572
57,15,130000,0.027,0.009,53.75891621796576
45,5,205000,0.035,0.009,25.954565215928994
18,10,465000,0.013,0.008,12.97894564077974
59,5,490000,0.011,0.013,162.30871776680394
35,20,275000,0.034,0.005,25.691304077986338
57,5,70000,0.042,0.007,20.53244525203418
50,25,380000,0.028,0.014,137.9313721600796
29,15,115000,0.026,0.012,5.118517450128764
25,20,480000,0.028,0.016,20.49785948818494
41,20,350000,0.04,0.016,55.85046793334366
33,20,125000,0.037,0.012,9.954604593485529
21,10,410000,0.037,0.015,12.903575797499597
55,10,325000,0.009,0.018,93.93073713058827
44,25,175000,0.035,0.014,41.69125275208223
26,15,270000,0.036,0.02,10.568742454897638
33,5,205000,0.01,0.02,8.400362670988807
29,25,50000,0.024,0.013,3.391735898284553
48,10,485000,0.009,0.009,85.86807750119286
41,25,140000,0.021,0.017,24.918370928958232
31,15,150000,0.031,0.008,7.791632577583321
42,25,130000,0.014,0.017,24.199056449302393
51,20,255000,0.01,0.012,76.26282112336291
20,5,145000,0.031,0.017,4.315877613539696
41,10,80000,0.038,0.009,8.532319343126282
59,10,340000,0.011,0.012,132.31462531247945
26,15,60000,0.041,0.018,2.370173941800495
43,15,205000,0.034,0.01,31.10224379623914
37,15,105000,0.032,0.011,9.395760250427692
57,10,505000,0.01,0.014,168.2184406076403
27,20,550000,0.042,0.015,27.769533129405612
36,5,490000,0.024,0.008,25.572972785916154
20,15,170000,0.026,0.014,5.4842774128157465
41,10,200000,0.026,0.012,20.939274364068595
22,20,445000,0.026,0.017,16.62092118856977
20,15,310000,0.038,0.015,10.296548084585673
44,15,125000,0.009,0.012,19.202650431875163
33,5,370000,0.024,0.018,15.322367010577596
32,5,545000,0.03,0.014,21.109261697699964
52,25,210000,0.01,0.012,81.72122983338609
29,15,415000,0.028,0.008,18.47829348278088
58,25,70000,0.025,0.008,48.17615833435509
43,10,70000,0.014,0.007,8.539470531432736
51,5,380000,0.015,0.017,73.27965416207935
40,20,140000,0.008,0.006,18.09952172324729
48,15,490000,0.033,0.02,107.99855695282875
37,15,135000,0.011,0.014,11.408740141453764
29,25,520000,0.037,0.007,37.523774904787324
40,5,380000,0.041,0.017,29.813280086596574
21,25,250000,0.015,0.018,9.938133809649509
40,15,205000,0.015,0.011,22.972655286472662
18,5,110000,0.01,0.01,2.8839685186488153
42,15,385000,0.027,0.018,53.3512720295006
19,5,210000,0.044,0.012,6.090960570919825
47,15,225000,0.015,0.013,43.758503127296215
20,20,400000,0.011,0.018,13.484234556516677
38,25,90000,0.029,0.007,13.033148985627628
42,5,50000,0.039,0.018,4.821859575272691
37,25,435000,0.04,0.019,61.21792182276682
39,5,510000,0.019,0.005,35.129491256008606
38,5,325000,0.036,0.015,20.66530567048092
50,5,480000,0.029,0.009,86.95611534985689
55,15,190000,0.034,0.013,68.77765450738971
32,10,300000,0.032,0.015,13.811670356213893
32,15,385000,0.01,0.014,20.602575144537155
42,10,190000,0.019,0.015,21.59635204022463
38,15,140000,0.036,0.013,13.911150741049074
41,10,60000,0.035,0.016,6.406521854353535
22,5,115000,0.01,0.013,3.3857184727850016
23,5,375000,0.023,0.008,11.122838495356099
60,10,140000,0.04,0.008,61.9742356137406
40,10,250000,0.037,0.015,24.309845098114852
21,25,520000,0.028,0.013,21.66444773713764
44,5,155000,0.013,0.01,17.650562124966164
35,15,205000,0.018,0.014,14.692172013217954
38,25,485000,0.031,0.02,71.16754208097967
45,10,410000,0.036,0.014,61.60331503586328
52,15,180000,0.03,0.015,51.78989080519303
39,20,470000,0.021,0.015,59.36012182179778
57,20,135000,0.028,0.015,69.3579732617025
40,20,100000,0.005,0.008,12.801967892688044
20,15,405000,0.034,0.007,13.124223340066903
57,10,300000,0.039,0.017,105.38275272366172
27,15,155000,0.007,0.009,5.808682693683308
42,25,200000,0.021,0.005,38.14773387069493
25,25,165000,0.039,0.009,8.96138052389574
28,20,360000,0.029,0.012,18.5475939599029
22,10,95000,0.024,0.009,2.925622748396791
54,25,55000,0.008,0.006,24.801692126589998
55,5,240000,0.034,0.009,61.299182036913294
46,5,215000,0.033,0.006,29.40300281045299
22,20,175000,0.029,0.013,6.549830646036382
26,20,265000,0.007,0.015,11.08142997597332
19,20,325000,0.031,0.016,11.285203695866638
18,25,290000,0.007,0.017,9.830250410821115
57,10,195000,0.038,0.006,67.63733617530569
47,20,485000,0.04,0.016,121.18387841717893
28,15,95000,0.026,0.016,3.9952302575992036
45,20,360000,0.039,0.013,77.39749517981926
29,25,450000,0.021,0.014,30.082763877786014
56,10,415000,0.017,0.015,130.16339522865832
43,20,70000,0.024,0.012,12.29046732263781
30,5,145000,0.027,0.02,5.060237966945524
25,20,170000,0.036,0.006,7.359821940101046
45,20,180000,0.029,0.007,37.13422472224335
47,10,125000,0.039,0.009,21.745156458046505
26,15,215000,0.042,0.014,8.465073628272293
56,20,305000,0.026,0.019,143.7254689251
48,20,130000,0.034,0.019,34.2972031472264
38,25,440000,0.024,0.019,62.511214589937545
51,10,250000,0.041,0.019,58.00335242728946
48,25,450000,0.006,0.018,126.75754039729779
42,20,475000,0.034,0.013,80.11454124314443
29,20,355000,0.025,0.015,19.445800446399073
18,5,175000,0.007,0.005,4.561305933977165
39,25,55000,0.035,0.005,8.86418907476193
57,10,340000,0.021,0.018,115.94620712125209
54,20,380000,0.026,0.011,151.727444527623
18,5,435000,0.034,0.011,11.646220872098121
18,5,95000,0.015,0.008,2.4981028397981087
59,15,190000,0.017,0.009,90.11169898226157
59,10,125000,0.019,0.016,49.54130788604537
38,5,150000,0.035,0.018,9.546627571673973
32,10,360000,0.044,0.011,16.851889513405297
34,20,80000,0.02,0.015,6.529010697611589
39,15,380000,0.029,0.016,40.69084065455745
55,10,275000,0.018,0.013,80.29969416512967
52,15,385000,0.04,0.011,113.12066082319933
33,10,535000,0.042,0.014,27.107410677189105
25,10,375000,0.013,0.013,11.955830849842064
34,25,420000,0.031,0.01,44.33578101563875
34,15,100000,0.041,0.01,6.950219467806111
43,10,50000,0.024,0.008,6.216792524174908
30,25,230000,0.018,0.014,16.381647207976474
34,25,135000,0.041,0.019,14.911162292398483
55,15,500000,0.015,0.01,171.43637518739837
34,20,295000,0.013,0.015,23.41474284100435
31,15,285000,0.04,0.017,15.301570078651693
23,10,50000,0.03,0.019,1.5919030387084383
52,20,105000,0.012,0.017,34.308650157116745
31,15,480000,0.031,0.006,24.881109942191145
25,15,455000,0.04,0.006,16.870671698528643
32,15,190000,0.009,0.016,10.160130719088981
44,15,315000,0.015,0.016,49.452116533179726
30,20,245000,0.029,0.018,14.749228748370795
48,10,195000,0.01,0.017,34.89963765465148
52,25,225000,0.041,0.014,101.10050071917885
23,15,165000,0.029,0.016,5.680972237228301
22,25,530000,0.028,0.014,23.151569487800792
39,25,160000,0.007,0.019,22.704786944318045
40,25,85000,0.022,0.012,14.003530927043181
42,15,80000,0.013,0.008,10.544684472810898
51,15,255000,0.037,0.008,68.98300772899918
43,15,90000,0.018,0.005,12.996639761384717
22,15,60000,0.021,0.017,1.987949719025796
43,5,475000,0.031,0.014,50.12148734367942
37,10,455000,0.034,0.012,32.64062061696478
23,5,490000,0.037,0.016,14.782164832940692
23,20,515000,0.012,0.01,18.755006209875912
35,5,445000,0.016,0.016,21.328806693457654
21,5,100000,0.009,0.018,2.955306384427887
34,5,380000,0.039,0.014,17.15393003482418
31,10,390000,0.018,0.02,16.396069450429387
31,25,350000,0.01,0.016,25.945496824975034
30,20,175000,0.017,0.012,10.016491347398201
24,20,485000,0.007,0.014,18.238817665254732
32,10,430000,0.038,0.007,19.84288398282794
36,5,510000,0.016,0.019,26.617968861652358
60,25,315000,0.019,0.015,251.58183936415452
52,15,340000,0.043,0.011,100.65710878196386
34,10,340000,0.013,0.018,17.89450485633842
52,25,500000,0.013,0.006,196.8467184482777
36,10,85000,0.027,0.013,5.475230311021337
37,10,230000,0.044,0.016,16.851831861025712
53,15,100000,0.041,0.016,31.848846514694504
52,25,500000,0.029,0.005,212.68627739892702
49,5,370000,0.037,0.008,62.98074755904795
57,25,145000,0.025,0.018,91.44605941216562
41,25,340000,0.022,0.009,60.4879269194362
34,5,85000,0.021,0.012,3.774747400138168
24,15,305000,0.023,0.02,10.719943627781648
60,25,300000,0.033,0.014,255.55135074750552
18,5,365000,0.038,0.013,9.817172688874193
52,10,220000,0.028,0.014,53.186792317625994
49,10,430000,0.04,0.008,85.9335769522012
53,5,515000,0.031,0.015,115.28055609905525
30,10,75000,0.037,0.005,3.0106913802635002
23,25,225000,0.033,0.01,10.5291822855797
31,5,360000,0.036,0.01,13.169758647135978
54,25,545000,0.006,0.006,243.22065331903255
32,20,160000,0.04,0.01,11.800546391197974
21,15,180000,0.04,0.014,6.093438387974032
57,15,465000,0.039,0.011,198.88366096930042
33,15,360000,0.034,0.005,22.313896044320924
45,5,495000,0.037,0.014,62.971324218142406
33,20,430000,0.012,0.01,31.01786191284865
21,15,60000,0.007,0.02,1.9030742171485127
43,25,205000,0.017,0.018,41.838565707793805
45,15,485000,0.023,0.012,83.44929324436488
49,20,190000,0.016,0.011,50.100641724897834
19,25,120000,0.04,0.006,4.756314745411841
48,25,285000,0.044,0.005,94.97549971309591
20,5,135000,0.036,0.017,4.034082746824537
25,5,440000,0.024,0.012,13.388804789450079
41,10,110000,0.011,0.01,11.184381080364725
32,20,225000,0.04,0.014,16.625101886953285
60,25,170000,0.039,0.01,148.93520361152972
48,20,70000,0.011,0.011,16.850762593198734
26,15,120000,0.007,0.006,4.2660482831213455
56,15,75000,0.041,0.012,29.821572688915758
19,10,175000,0.038,0.007,5.288319743515265
25,25,285000,0.042,0.011,15.697446229525351
24,25,330000,0.019,0.017,15.471487039155024
56,10,500000,0.031,0.009,159.6535742427119
59,15,320000,0.04,0.008,161.31092941981194
33,25,515000,0.019,0.016,47.19740574146986
52,20,490000,0.024,0.013,166.68118390393636
47,25,165000,0.026,0.011,47.20205452145966
27,15,215000,0.006,0.006,7.996407846139924
55,25,220000,0.038,0.012,124.41549441128544
35,25,340000,0.043,0.011,41.18438454438809
22,5,80000,0.022,0.007,2.3672893564617374
46,25,150000,0.029,0.019,40.540180400898244
56,10,495000,0.027,0.011,157.30296354513575
51,10,535000,0.019,0.005,117.77502490241119
60,20,450000,0.008,0.02,278.1082887880847
40,25,305000,0.026,0.012,51.20453524930952
22,20,145000,0.015,0.014,5.191130369639638
47,15,510000,0.031,0.011,103.2212233092927
23,15,240000,0.026,0.017,8.21915446761375
21,5,375000,0.029,0.01,11.192566706485833
46,5,540000,0.029,0.012,73.88432152074488
40,25,345000,0.04,0.011,61.66152384944982
23,25,135000,0.011,0.012,5.727501061293938
49,20,445000,0.037,0.014,126.8876730497242
59,20,435000,0.043,0.017,279.0754062358838
35,25,520000,0.034,0.011,60.4649134510465
32,25,310000,0.011,0.014,25.07229554196544
57,5,80000,0.039,0.006,23.39259045012055
49,5,295000,0.037,0.006,50.1496631625548
26,5,535000,0.04,0.007,16.78025997904297
54,25,275000,0.024,0.008,134.3729494765431
27,20,170000,0.038,0.008,8.408632218303044
37,10,350000,0.011,0.012,24.072271537385564
23,10,50000,0.028,0.009,1.5651738875561998
20,20,135000,0.027,0.015,4.757120871026365
59,20,490000,0.041,0.017,312.2488720469103
28,20,340000,0.04,0.011,18.20924659990619
60,5,320000,0.034,0.018,117.02979809857217
34,15,480000,0.012,0.014,30.852599625867853
49,25,355000,0.037,0.018,124.306618803
21,5,305000,0.03,0.012,9.124037206254725
21,10,455000,0.038,0.01,14.240676423961057
34,25,310000,0.043,0.013,34.5779798926682
58,20,60000,0.023,0.011,32.82305231671647
36,10,85000,0.035,0.01,5.539448847562502
22,20,255000,0.044,0.007,9.898634909482361
49,20,80000,0.014,0.012,20.96273185501682
39,20,365000,0.039,0.015,49.22952830721455
23,25,65000,0.011,0.017,2.7777929149306457
52,10,470000,0.006,0.018,109.8682319274483
39,10,130000,0.039,0.008,11.426798898479294
18,20,550000,0.043,0.011,18.88559717729042
37,5,285000,0.006,0.014,16.055144873193658
39,15,480000,0.039,0.015,52.75641505986318
28,5,320000,0.033,0.018,10.528312399111368
30,25,260000,0.033,0.013,19.92762063641817
59,15,545000,0.023,0.013,263.86408316864015
20,5,240000,0.022,0.01,7.056472275588189
26,10,160000,0.02,0.019,5.349417774971147
29,5,75000,0.02,0.008,2.4952584661052506
40,20,435000,0.042,0.016,64.4486513158898
31,25,340000,0.038,0.013,28.922720386879394
50,5,375000,0.018,0.009,67.31007044244716
35,5,175000,0.035,0.008,8.480994070544947
58,15,255000,0.031,0.014,116.17892759196619
26,20,80000,0.039,0.006,3.7136687022437145
40,15,170000,0.009,0.019,18.89215759355985
27,25,310000,0.033,0.01,18.865437097518253
36,25,265000,0.015,0.02,30.601407311578097
22,20,200000,0.015,0.013,7.145405079225923
40,15,215000,0.033,0.01,25.305261075954235
47,20,365000,0.041,0.008,90.80343412199295
42,15,515000,0.026,0.016,71.02013423508629
45,10,115000,0.024,0.006,16.782086906780666
51,20,220000,0.038,0.017,73.14519741408641
42,25,360000,0.006,0.014,64.2595035027246
27,15,200000,0.033,0.01,8.039840088857131
31,10,435000,0.007,0.014,17.81800014975214
59,25,255000,0.015,0.018,182.63559788437362
47,15,440000,0.032,0.019,90.15302674356639
58,10,370000,0.02,0.019,136.09832177223757
42,25,80000,0.017,0.013,15.061324691825297
31,25,260000,0.025,0.014,20.79112373740219
52,10,275000,0.039,0.008,67.29650507462614
51,25,115000,0.022,0.019,43.96584569089312
27,15,310000,0.026,0.006,12.167913703544041
52,15,435000,0.011,0.012,118.53275390264591
28,25,445000,0.023,0.008,27.77917603670778
28,5,450000,0.006,0.012,14.423254098110244
38,10,325000,0.039,0.015,26.0221413701639
38,5,80000,0.013,0.011,4.975230349405517
39,15,325000,0.042,0.019,36.1274355673985
24,25,140000,0.019,0.015,6.549882921269617
34,20,530000,0.038,0.014,46.28401935754227
19,20,340000,0.021,0.012,11.341589296476185
29,5,90000,0.011,0.01,2.976467265156374
59,5,95000,0.025,0.018,31.94203564369622
35,5,70000,0.015,0.011,3.341608833261873
28,15,375000,0.018,0.014,15.399442987723955
33,15,450000,0.018,0.012,26.834574800439153
35,25,150000,0.019,0.014,16.232803685932705
52,15,370000,0.025,0.008,104.18199796695542
43,25,365000,0.01,0.02,72.16795579663666
33,25,340000,0.015,0.011,30.493888807770187
23,5,285000,0.03,0.009,8.50698580013844
60,20,340000,0.035,0.006,230.23630615034256
59,5,120000,0.015,0.018,40.01114154257408
29,15,345000,0.015,0.015,14.961868705639796
30,10,160000,0.024,0.009,6.309081293720843
21,15,80000,0.044,0.011,2.7171906630783624
56,20,280000,0.027,0.012,131.76032736546347
19,15,250000,0.038,0.011,8.065497287482401
43,20,485000,0.042,0.011,90.63513775188386
44,10,355000,0.03,0.014,48.78072994318512
44,10,370000,0.026,0.018,50.697355313685385
32,25,250000,0.036,0.011,22.885482168932427
25,15,215000,0.018,0.008,7.5695265307744695
24,25,345000,0.044,0.005,17.898719590680205
57,5,475000,0.024,0.012,137.70136751730135
29,5,185000,0.042,0.008,6.265770337361144
30,5,150000,0.035,0.008,5.226488694827666
60,5,330000,0.013,0.006,117.68056711228884
34,5,205000,0.014,0.007,9.020548380271038
34,15,120000,0.019,0.012,7.8561358146560645
53,25,475000,0.02,0.015,210.4114732030484
38,25,280000,0.006,0.012,36.2534049108248
25,20,260000,0.039,0.016,11.521083597013897
22,5,250000,0.015,0.017,7.411862952946556
43,10,415000,0.038,0.015,53.24678323292806
33,20,470000,0.024,0.005,35.46082851372092
53,20,165000,0.029,0.013,61.70500097114775
45,15,330000,0.026,0.009,57.02131258260923
46,20,90000,0.043,0.018,21.178916865238254
29,10,370000,0.022,0.019,13.950336702503987
54,25,405000,0.021,0.011,195.21848290134935
47,20,440000,0.03,0.016,106.26240483663582
40,15,75000,0.02,0.011,8.524571408914943
33,5,220000,0.029,0.012,9.114160610214553
31,10,360000,0.028,0.02,15.39865635200635
27,5,80000,0.036,0.008,2.558039032593487
24,20,385000,0.045,0.014,16.47972964094707
54,25,485000,0.044,0.015,259.1148027998044
46,15,140000,0.01,0.018,25.200039208350013
20,10,55000,0.023,0.007,1.6572819046040421
32,25,130000,0.022,0.019,11.128356392667188
53,10,145000,0.013,0.015,36.61953565766666
36,15,175000,0.035,0.02,14.502128365267833
30,15,420000,0.044,0.013,21.022646493648327
59,20,535000,0.011,0.014,305.28519365951746
38,10,90000,0.016,0.008,6.868003373429633
54,20,490000,0.039,0.011,204.8991648818446
44,10,540000,0.017,0.017,72.76138766615041
46,10,320000,0.023,0.01,50.4647320861439
37,5,275000,0.035,0.019,15.929668407683586
42,20,495000,0.01,0.016,76.6822145677505
23,10,380000,0.026,0.008,11.840822491922204
53,10,340000,0.009,0.019,85.64991799777219
19,15,140000,0.017,0.008,4.275194261617901
39,5,50000,0.014,0.013,3.4457541152894007
49,15,335000,0.034,0.014,78.75144410462737
33,20,75000,0.011,0.011,5.392133710783723
35,20,90000,0.031,0.009,8.332596714147785
22,10,265000,0.028,0.006,8.177473647462808
53,25,135000,0.032,0.018,63.19468445609575
47,15,410000,0.04,0.008,84.6148364620885
36,20,80000,0.026,0.009,7.926796281231641
40,10,500000,0.034,0.017,48.448160299771075
51,10,125000,0.037,0.01,28.539169586997403
30,15,375000,0.033,0.015,18.276881798261716
60,10,225000,0.018,0.014,96.42236488716561
46,5,185000,0.043,0.017,25.688703889738477
53,25,430000,0.007,0.015,178.78882748981576
39,15,65000,0.02,0.011,6.754816467890185
53,15,545000,0.038,0.018,172.64829708946772
26,15,270000,0.019,0.015,10.05492709342036
56,10,175000,0.027,0.012,55.670505554620235
36,10,490000,0.01,0.01,30.505475682768328
55,15,260000,0.039,0.014,95.43430195354775
23,15,220000,0.042,0.005,7.66015886024751
32,5,430000,0.044,0.016,16.87044645439422
37,20,495000,0.008,0.016,50.095726507707866
26,5,550000,0.013,0.012,16.93941622034151
49,15,290000,0.025,0.011,66.35230711849152
21,10,120000,0.016,0.017,3.6661556110481364
35,10,195000,0.031,0.007,11.462954551862714
22,15,150000,0.039,0.016,5.172207131995706
37,20,320000,0.01,0.005,32.32138721225702
40,25,265000,0.005,0.019,40.36372923877307
28,25,105000,0.045,0.019,7.266432386691202
54,5,475000,0.023,0.016,113.05266688061256
39,20,180000,0.008,0.016,21.636410577638298
21,25,460000,0.029,0.01,19.151678201469398
46,20,515000,0.035,0.018,118.00970750913467
51,10,70000,0.037,0.01,15.981935293057772
30,10,280000,0.028,0.014,11.179514967494358
59,20,475000,0.032,0.016,293.2795133715649
26,15,235000,0.024,0.014,8.849989424214854
59,25,450000,0.03,0.012,346.0103944132684
48,25,210000,0.043,0.008,69.74336262938185
24,10,90000,0.045,0.015,2.9635591144004048
21,5,310000,0.03,0.016,9.301103749759735
36,25,290000,0.028,0.014,35.60675260633027
59,10,540000,0.019,0.017,214.23245721478614
47,10,505000,0.018,0.014,85.1999704324249
48,20,485000,0.042,0.016,131.06221985708376
52,20,515000,0.032,0.019,181.1904036604731
38,20,455000,0.023,0.009,52.930133615614295
48,5,345000,0.032,0.012,54.73174896733544
36,25,180000,0.01,0.019,20.263046623970645
48,5,295000,0.043,0.012,47.22697040658802
49,5,310000,0.026,0.005,52.18367013416205
19,20,170000,0.018,0.006,5.535806573481035
27,10,160000,0.006,0.007,5.3141156603009945
19,15,125000,0.032,0.011,3.978229792731611
19,10,220000,0.044,0.011,6.747195767270203
41,10,495000,0.027,0.014,52.01542580172597
34,10,90000,0.018,0.008,4.732511449614778
49,10,350000,0.022,0.011,68.04880449955448
33,5,160000,0.028,0.015,6.635544742266053
33,20,415000,0.033,0.02,32.68840932239917
56,20,320000,0.012,0.012,142.348093885964
48,10,415000,0.042,0.005,77.46128470155875
60,15,395000,0.022,0.014,207.8264754478922
41,25,405000,0.03,0.013,74.9615650745691
18,10,515000,0.041,0.01,15.082949701448706
28,10,205000,0.028,0.01,7.37636705998649
38,15,445000,0.032,0.016,43.852155376856565
21,5,355000,0.03,0.01,10.603986178960199
24,10,140000,0.015,0.02,4.4271103341150715
43,15,55000,0.044,0.006,8.526694936319082
29,5,90000,0.024,0.006,2.9998708622166963
48,5,85000,0.009,0.019,13.287368171059386
34,10,330000,0.045,0.011,18.257638139029506
